fofa_Shanghai_103.txt,#genre
海南卫视,http://115.192.4.78:8888/rtp/233.50.201.55:5140
青海卫视,http://115.192.4.78:8888/rtp/233.50.201.65:5140
西藏卫视,http://115.192.4.78:8888/rtp/233.50.201.70:5140
陕西卫视,http://115.192.4.78:8888/rtp/233.50.201.59:5140
兵团卫视,http://115.192.4.78:8888/rtp/233.50.201.72:5140
山西卫视,http://115.192.4.78:8888/rtp/233.50.201.51:5140
宁夏卫视,http://115.192.4.78:8888/rtp/233.50.201.57:5140
广西卫视,http://115.192.4.78:8888/rtp/233.50.201.49:5140
云南卫视,http://115.192.4.78:8888/rtp/233.50.201.46:5140
吉林卫视,http://115.192.4.78:8888/rtp/233.50.201.48:5140
中国教育一套,http://115.192.4.78:8888/rtp/233.50.201.75:5140
中国教育四套,http://115.192.4.78:8888/rtp/233.50.201.172:5140
凤凰卫视中文,http://115.192.4.78:8888/rtp/233.50.200.191:5140
凤凰卫视资讯,http://115.192.4.78:8888/rtp/233.50.200.192:5140
CGTN,http://115.192.4.78:8888/rtp/233.50.201.126:5140
CGTN-西班牙语,http://115.192.4.78:8888/rtp/233.50.201.36:5140
CGTN-法语,http://115.192.4.78:8888/rtp/233.50.201.37:5140
CGTN-阿拉伯语,http://115.192.4.78:8888/rtp/233.50.201.38:5140
CGTN-俄语,http://115.192.4.78:8888/rtp/233.50.201.39:5140
钱江频道,http://115.192.4.78:8888/rtp/233.50.201.132:5140
杭州1综合,http://115.192.4.78:8888/rtp/233.50.201.173:5140
杭州2明珠,http://115.192.4.78:8888/rtp/233.50.201.174:5140
杭州3生活,http://115.192.4.78:8888/rtp/233.50.201.175:5140
杭州4影视,http://115.192.4.78:8888/rtp/233.50.201.176:5140
杭州5青少,http://115.192.4.78:8888/rtp/233.50.201.177:5140
杭州导视,http://115.192.4.78:8888//rtp/233.50.201.182:5140
极速汽车,http://115.192.4.78:8888/rtp/233.50.201.208:5140
宁波TV1,http://115.192.4.78:8888/rtp/233.50.201.168:5140
宁波TV2,http://115.192.4.78:8888/rtp/233.50.201.178:5140
宁波TV3,http://115.192.4.78:8888/rtp/233.50.201.179:5140
宁波TV4,http://115.192.4.78:8888/rtp/233.50.201.180:5140
宁波TV5,http://115.192.4.78:8888/rtp/233.50.201.181:5140
温州新闻,http://115.192.4.78:8888/rtp/233.50.201.87:5140
衢州新闻,http://115.192.4.78:8888/rtp/233.50.201.155:5140
绍兴新闻,http://115.192.4.78:8888/rtp/233.50.201.156:5140
台州-1,http://115.192.4.78:8888/rtp/233.50.201.157:5140
湖州公共,http://115.192.4.78:8888/rtp/233.50.201.158:5140
金华新闻,http://115.192.4.78:8888/rtp/233.50.201.161:5140
丽水新闻,http://115.192.4.78:8888/rtp/233.50.201.162:5140
嘉兴新闻,http://115.192.4.78:8888/rtp/233.50.201.163:5140
桐乡新闻,http://115.192.4.78:8888/rtp/233.50.201.169:5140
杭州导视,http://115.192.4.78:8888/rtp/233.50.201.182:5140
之江记录,http://115.192.4.78:8888/rtp/233.50.202.25:5140
优优宝贝,http://115.192.4.78:8888/rtp/233.50.202.24:5140
YMG新闻,http://115.192.4.78:8888//rtp/233.50.201.159:5140
法制天地,http://115.192.4.78:8888/rtp/233.50.201.191:5140
金鹰卡通,http://115.192.4.78:8888/rtp/233.50.201.73:5140
哈哈炫动,http://115.192.4.78:8888/rtp/233.50.201.74:5140
动漫秀场,http://115.192.4.78:8888/rtp/233.50.201.184:5140
游戏风云,http://115.192.4.78:8888/rtp/233.50.201.183:5140
乐游,http://115.192.4.78:8888/rtp/233.50.201.185:5140
金色学堂,http://115.192.4.78:8888/rtp/233.50.201.186:5140
生活时尚,http://115.192.4.78:8888/rtp/233.50.201.187:5140
茶频道,http://115.192.4.78:8888/rtp/233.50.201.188:5140
快乐垂钓,http://115.192.4.78:8888/rtp/233.50.201.109:5140
BesTV,http://115.192.4.78:8888/rtp/233.50.201.201:5140
中国蓝直播,http://115.192.4.78:8888/rtp/233.50.201.193:5140
新视觉HD,http://115.192.4.78:8888/rtp/233.50.201.244:5140
欢笑剧场,http://115.192.4.78:8888/rtp/233.50.201.189:5140
都市剧场,http://115.192.4.78:8888/rtp/233.50.201.190:5140
电视购物,http://115.192.4.78:8888/rtp/233.50.201.248:5140
家有购物,http://115.192.4.78:8888/rtp/233.50.201.90:5140
游戏频道,http://115.192.4.78:8888/rtp/233.50.201.207:5140
游戏频道,http://115.192.4.78:8888/rtp/233.50.201.215:5140
未知频道,http://115.192.4.78:8888/rtp/233.50.201.224:5140
中国蓝直播,http://115.192.4.78:8888/rtp/233.50.201.108:5140
浙江之声广播,http://115.192.4.78:8888/rtp/233.50.201.79:5140
浙江新闻广播,http://115.192.4.78:8888/rtp/233.50.201.80:5140
经济频道广播,http://115.192.4.78:8888/rtp/233.50.201.81:5140
音乐调频广播,http://115.192.4.78:8888/rtp/233.50.201.82:5140
交通之声广播,http://115.192.4.78:8888/rtp/233.50.201.83:5140
旅游之声广播,http://115.192.4.78:8888/rtp/233.50.201.84:5140
城市之声广播,http://115.192.4.78:8888/rtp/233.50.201.85:5140
民生资讯广播,http://115.192.4.78:8888/rtp/233.50.201.86:5140

浙江经济生活,http://60.186.12.91:8888/rtp/233.50.201.133:5140
浙江教育,http://60.186.12.91:8888/rtp/233.50.201.134:5140
浙江民生,http://60.186.12.91:8888/rtp/233.50.201.136:5140
浙江news,http://60.186.12.91:8888/rtp/233.50.201.137:5140
浙江少儿,http://60.186.12.91:8888/rtp/233.50.201.138:5140
CCTV1,http://60.186.12.91:8888/rtp/233.50.201.118:5140
CCTV2,http://60.186.12.91:8888/rtp/233.50.201.119:5140
CCTV3,http://60.186.12.91:8888/rtp/233.50.201.196:5140
CCTV4,http://60.186.12.91:8888/rtp/233.50.201.4:5140
CCTV5,http://60.186.12.91:8888/rtp/233.50.201.197:5140
CCTV5+,http://60.186.12.91:8888/rtp/233.50.201.220:5140
CCTV6,http://60.186.12.91:8888/rtp/233.50.201.198:5140
CCTV7,http://60.186.12.91:8888/rtp/233.50.201.120:5140
CCTV8,http://60.186.12.91:8888/rtp/233.50.201.199:5140
CCTV9,http://60.186.12.91:8888/rtp/233.50.201.121:5140
CCTV10,http://60.186.12.91:8888/rtp/233.50.201.122:5140
CCTV11,http://60.186.12.91:8888/rtp/233.50.201.11:5140
CCTV12,http://60.186.12.91:8888/rtp/233.50.201.123:5140
CCTV13,http://60.186.12.91:8888/rtp/233.50.201.246:5140
CCTV14,http://60.186.12.91:8888/rtp/233.50.201.124:5140
CCTV15,http://60.186.12.91:8888/rtp/233.50.201.15:5140
CCTV16 4k,http://60.186.12.91:8888/rtp/233.50.201.63:5140
CCTV16,http://60.186.12.91:8888/rtp/233.50.201.192:5140
CCTV17,http://60.186.12.91:8888/rtp/233.50.201.35:5140
浙江卫视,http://60.186.12.91:8888/rtp/233.50.201.100:5140
深圳卫视,http://60.186.12.91:8888/rtp/233.50.201.101:5140
广东卫视,http://60.186.12.91:8888/rtp/233.50.201.102:5140
湖南卫视,http://60.186.12.91:8888/rtp/233.50.201.103:5140
天津卫视,http://60.186.12.91:8888/rtp/233.50.201.104:5140
山东卫视,http://60.186.12.91:8888/rtp/233.50.201.105:5140
江苏卫视,http://60.186.12.91:8888/rtp/233.50.201.106:5140
北京卫视,http://60.186.12.91:8888/rtp/233.50.201.107:5140
四川卫视,http://60.186.12.91:8888/rtp/233.50.201.139:5140
河北卫视,http://60.186.12.91:8888/rtp/233.50.201.140:5140
辽宁卫视,http://60.186.12.91:8888/rtp/233.50.201.141:5140
贵州卫视,http://60.186.12.91:8888/rtp/233.50.201.142:5140
重庆卫视,http://60.186.12.91:8888/rtp/233.50.201.143:5140
河南卫视,http://60.186.12.91:8888/rtp/233.50.201.144:5140
江西卫视,http://60.186.12.91:8888/rtp/233.50.201.145:5140
东南卫视,http://60.186.12.91:8888/rtp/233.50.201.146:5140
安徽卫视,http://60.186.12.91:8888/rtp/233.50.201.113:5140
湖北卫视,http://60.186.12.91:8888/rtp/233.50.201.114:5140
黑龙江卫视,http://60.186.12.91:8888/rtp/233.50.201.115:5140
东方卫视,http://60.186.12.91:8888/rtp/233.50.201.125:5140
内蒙古卫视,http://60.186.12.91:8888/rtp/233.50.201.148:5140
甘肃卫视,http://60.186.12.91:8888/rtp/233.50.201.149:5140
海南卫视,http://60.186.12.91:8888/rtp/233.50.201.55:5140
青海卫视,http://60.186.12.91:8888/rtp/233.50.201.65:5140
西藏卫视,http://60.186.12.91:8888/rtp/233.50.201.70:5140
陕西卫视,http://60.186.12.91:8888/rtp/233.50.201.59:5140
兵团卫视,http://60.186.12.91:8888/rtp/233.50.201.72:5140
山西卫视,http://60.186.12.91:8888/rtp/233.50.201.51:5140
宁夏卫视,http://60.186.12.91:8888/rtp/233.50.201.57:5140
广西卫视,http://60.186.12.91:8888/rtp/233.50.201.49:5140
云南卫视,http://60.186.12.91:8888/rtp/233.50.201.46:5140
吉林卫视,http://60.186.12.91:8888/rtp/233.50.201.48:5140
中国教育一套,http://60.186.12.91:8888/rtp/233.50.201.75:5140
中国教育四套,http://60.186.12.91:8888/rtp/233.50.201.172:5140
凤凰卫视中文,http://60.186.12.91:8888/rtp/233.50.200.191:5140
凤凰卫视资讯,http://60.186.12.91:8888/rtp/233.50.200.192:5140
CGTN,http://60.186.12.91:8888/rtp/233.50.201.126:5140
CGTN-西班牙语,http://60.186.12.91:8888/rtp/233.50.201.36:5140
CGTN-法语,http://60.186.12.91:8888/rtp/233.50.201.37:5140
CGTN-阿拉伯语,http://60.186.12.91:8888/rtp/233.50.201.38:5140
CGTN-俄语,http://60.186.12.91:8888/rtp/233.50.201.39:5140
钱江频道,http://60.186.12.91:8888/rtp/233.50.201.132:5140
杭州1综合,http://60.186.12.91:8888/rtp/233.50.201.173:5140
杭州2明珠,http://60.186.12.91:8888/rtp/233.50.201.174:5140
杭州3生活,http://60.186.12.91:8888/rtp/233.50.201.175:5140
杭州4影视,http://60.186.12.91:8888/rtp/233.50.201.176:5140
杭州5青少,http://60.186.12.91:8888/rtp/233.50.201.177:5140
杭州导视,http://60.186.12.91:8888//rtp/233.50.201.182:5140
极速汽车,http://60.186.12.91:8888/rtp/233.50.201.208:5140
宁波TV1,http://60.186.12.91:8888/rtp/233.50.201.168:5140
宁波TV2,http://60.186.12.91:8888/rtp/233.50.201.178:5140
宁波TV3,http://60.186.12.91:8888/rtp/233.50.201.179:5140
宁波TV4,http://60.186.12.91:8888/rtp/233.50.201.180:5140
宁波TV5,http://60.186.12.91:8888/rtp/233.50.201.181:5140
温州新闻,http://60.186.12.91:8888/rtp/233.50.201.87:5140
衢州新闻,http://60.186.12.91:8888/rtp/233.50.201.155:5140
绍兴新闻,http://60.186.12.91:8888/rtp/233.50.201.156:5140
台州-1,http://60.186.12.91:8888/rtp/233.50.201.157:5140
湖州公共,http://60.186.12.91:8888/rtp/233.50.201.158:5140
金华新闻,http://60.186.12.91:8888/rtp/233.50.201.161:5140
丽水新闻,http://60.186.12.91:8888/rtp/233.50.201.162:5140
嘉兴新闻,http://60.186.12.91:8888/rtp/233.50.201.163:5140
桐乡新闻,http://60.186.12.91:8888/rtp/233.50.201.169:5140
杭州导视,http://60.186.12.91:8888/rtp/233.50.201.182:5140
之江记录,http://60.186.12.91:8888/rtp/233.50.202.25:5140
优优宝贝,http://60.186.12.91:8888/rtp/233.50.202.24:5140
YMG新闻,http://60.186.12.91:8888//rtp/233.50.201.159:5140
法制天地,http://60.186.12.91:8888/rtp/233.50.201.191:5140
金鹰卡通,http://60.186.12.91:8888/rtp/233.50.201.73:5140
哈哈炫动,http://60.186.12.91:8888/rtp/233.50.201.74:5140
动漫秀场,http://60.186.12.91:8888/rtp/233.50.201.184:5140
游戏风云,http://60.186.12.91:8888/rtp/233.50.201.183:5140
乐游,http://60.186.12.91:8888/rtp/233.50.201.185:5140
金色学堂,http://60.186.12.91:8888/rtp/233.50.201.186:5140
生活时尚,http://60.186.12.91:8888/rtp/233.50.201.187:5140
茶频道,http://60.186.12.91:8888/rtp/233.50.201.188:5140
快乐垂钓,http://60.186.12.91:8888/rtp/233.50.201.109:5140
BesTV,http://60.186.12.91:8888/rtp/233.50.201.201:5140
中国蓝直播,http://60.186.12.91:8888/rtp/233.50.201.193:5140
新视觉HD,http://60.186.12.91:8888/rtp/233.50.201.244:5140
欢笑剧场,http://60.186.12.91:8888/rtp/233.50.201.189:5140
都市剧场,http://60.186.12.91:8888/rtp/233.50.201.190:5140
电视购物,http://60.186.12.91:8888/rtp/233.50.201.248:5140
家有购物,http://60.186.12.91:8888/rtp/233.50.201.90:5140
游戏频道,http://60.186.12.91:8888/rtp/233.50.201.207:5140
游戏频道,http://60.186.12.91:8888/rtp/233.50.201.215:5140
未知频道,http://60.186.12.91:8888/rtp/233.50.201.224:5140
中国蓝直播,http://60.186.12.91:8888/rtp/233.50.201.108:5140
浙江之声广播,http://60.186.12.91:8888/rtp/233.50.201.79:5140
浙江新闻广播,http://60.186.12.91:8888/rtp/233.50.201.80:5140
经济频道广播,http://60.186.12.91:8888/rtp/233.50.201.81:5140
音乐调频广播,http://60.186.12.91:8888/rtp/233.50.201.82:5140
交通之声广播,http://60.186.12.91:8888/rtp/233.50.201.83:5140
旅游之声广播,http://60.186.12.91:8888/rtp/233.50.201.84:5140
城市之声广播,http://60.186.12.91:8888/rtp/233.50.201.85:5140
民生资讯广播,http://60.186.12.91:8888/rtp/233.50.201.86:5140

浙江经济生活,http://115.206.160.141:8888/rtp/233.50.201.133:5140
浙江教育,http://115.206.160.141:8888/rtp/233.50.201.134:5140
浙江民生,http://115.206.160.141:8888/rtp/233.50.201.136:5140
浙江news,http://115.206.160.141:8888/rtp/233.50.201.137:5140
浙江少儿,http://115.206.160.141:8888/rtp/233.50.201.138:5140
CCTV1,http://115.206.160.141:8888/rtp/233.50.201.118:5140
CCTV2,http://115.206.160.141:8888/rtp/233.50.201.119:5140
CCTV3,http://115.206.160.141:8888/rtp/233.50.201.196:5140
CCTV4,http://115.206.160.141:8888/rtp/233.50.201.4:5140
CCTV5,http://115.206.160.141:8888/rtp/233.50.201.197:5140
CCTV5+,http://115.206.160.141:8888/rtp/233.50.201.220:5140
CCTV6,http://115.206.160.141:8888/rtp/233.50.201.198:5140
CCTV7,http://115.206.160.141:8888/rtp/233.50.201.120:5140
CCTV8,http://115.206.160.141:8888/rtp/233.50.201.199:5140
CCTV9,http://115.206.160.141:8888/rtp/233.50.201.121:5140
CCTV10,http://115.206.160.141:8888/rtp/233.50.201.122:5140
CCTV11,http://115.206.160.141:8888/rtp/233.50.201.11:5140
CCTV12,http://115.206.160.141:8888/rtp/233.50.201.123:5140
CCTV13,http://115.206.160.141:8888/rtp/233.50.201.246:5140
CCTV14,http://115.206.160.141:8888/rtp/233.50.201.124:5140
CCTV15,http://115.206.160.141:8888/rtp/233.50.201.15:5140
CCTV16 4k,http://115.206.160.141:8888/rtp/233.50.201.63:5140
CCTV16,http://115.206.160.141:8888/rtp/233.50.201.192:5140
CCTV17,http://115.206.160.141:8888/rtp/233.50.201.35:5140
浙江卫视,http://115.206.160.141:8888/rtp/233.50.201.100:5140
深圳卫视,http://115.206.160.141:8888/rtp/233.50.201.101:5140
广东卫视,http://115.206.160.141:8888/rtp/233.50.201.102:5140
湖南卫视,http://115.206.160.141:8888/rtp/233.50.201.103:5140
天津卫视,http://115.206.160.141:8888/rtp/233.50.201.104:5140
山东卫视,http://115.206.160.141:8888/rtp/233.50.201.105:5140
江苏卫视,http://115.206.160.141:8888/rtp/233.50.201.106:5140
北京卫视,http://115.206.160.141:8888/rtp/233.50.201.107:5140
四川卫视,http://115.206.160.141:8888/rtp/233.50.201.139:5140
河北卫视,http://115.206.160.141:8888/rtp/233.50.201.140:5140
辽宁卫视,http://115.206.160.141:8888/rtp/233.50.201.141:5140
贵州卫视,http://115.206.160.141:8888/rtp/233.50.201.142:5140
重庆卫视,http://115.206.160.141:8888/rtp/233.50.201.143:5140
河南卫视,http://115.206.160.141:8888/rtp/233.50.201.144:5140
江西卫视,http://115.206.160.141:8888/rtp/233.50.201.145:5140
东南卫视,http://115.206.160.141:8888/rtp/233.50.201.146:5140
安徽卫视,http://115.206.160.141:8888/rtp/233.50.201.113:5140
湖北卫视,http://115.206.160.141:8888/rtp/233.50.201.114:5140
黑龙江卫视,http://115.206.160.141:8888/rtp/233.50.201.115:5140
东方卫视,http://115.206.160.141:8888/rtp/233.50.201.125:5140
内蒙古卫视,http://115.206.160.141:8888/rtp/233.50.201.148:5140
甘肃卫视,http://115.206.160.141:8888/rtp/233.50.201.149:5140
海南卫视,http://115.206.160.141:8888/rtp/233.50.201.55:5140
青海卫视,http://115.206.160.141:8888/rtp/233.50.201.65:5140
西藏卫视,http://115.206.160.141:8888/rtp/233.50.201.70:5140
陕西卫视,http://115.206.160.141:8888/rtp/233.50.201.59:5140
兵团卫视,http://115.206.160.141:8888/rtp/233.50.201.72:5140
山西卫视,http://115.206.160.141:8888/rtp/233.50.201.51:5140
宁夏卫视,http://115.206.160.141:8888/rtp/233.50.201.57:5140
广西卫视,http://115.206.160.141:8888/rtp/233.50.201.49:5140
云南卫视,http://115.206.160.141:8888/rtp/233.50.201.46:5140
吉林卫视,http://115.206.160.141:8888/rtp/233.50.201.48:5140
中国教育一套,http://115.206.160.141:8888/rtp/233.50.201.75:5140
中国教育四套,http://115.206.160.141:8888/rtp/233.50.201.172:5140
凤凰卫视中文,http://115.206.160.141:8888/rtp/233.50.200.191:5140
凤凰卫视资讯,http://115.206.160.141:8888/rtp/233.50.200.192:5140
CGTN,http://115.206.160.141:8888/rtp/233.50.201.126:5140
CGTN-西班牙语,http://115.206.160.141:8888/rtp/233.50.201.36:5140
CGTN-法语,http://115.206.160.141:8888/rtp/233.50.201.37:5140
CGTN-阿拉伯语,http://115.206.160.141:8888/rtp/233.50.201.38:5140
CGTN-俄语,http://115.206.160.141:8888/rtp/233.50.201.39:5140
钱江频道,http://115.206.160.141:8888/rtp/233.50.201.132:5140
杭州1综合,http://115.206.160.141:8888/rtp/233.50.201.173:5140
杭州2明珠,http://115.206.160.141:8888/rtp/233.50.201.174:5140
杭州3生活,http://115.206.160.141:8888/rtp/233.50.201.175:5140
杭州4影视,http://115.206.160.141:8888/rtp/233.50.201.176:5140
杭州5青少,http://115.206.160.141:8888/rtp/233.50.201.177:5140
杭州导视,http://115.206.160.141:8888//rtp/233.50.201.182:5140
极速汽车,http://115.206.160.141:8888/rtp/233.50.201.208:5140
宁波TV1,http://115.206.160.141:8888/rtp/233.50.201.168:5140
宁波TV2,http://115.206.160.141:8888/rtp/233.50.201.178:5140
宁波TV3,http://115.206.160.141:8888/rtp/233.50.201.179:5140
宁波TV4,http://115.206.160.141:8888/rtp/233.50.201.180:5140
宁波TV5,http://115.206.160.141:8888/rtp/233.50.201.181:5140
温州新闻,http://115.206.160.141:8888/rtp/233.50.201.87:5140
衢州新闻,http://115.206.160.141:8888/rtp/233.50.201.155:5140
绍兴新闻,http://115.206.160.141:8888/rtp/233.50.201.156:5140
台州-1,http://115.206.160.141:8888/rtp/233.50.201.157:5140
湖州公共,http://115.206.160.141:8888/rtp/233.50.201.158:5140
金华新闻,http://115.206.160.141:8888/rtp/233.50.201.161:5140
丽水新闻,http://115.206.160.141:8888/rtp/233.50.201.162:5140
嘉兴新闻,http://115.206.160.141:8888/rtp/233.50.201.163:5140
桐乡新闻,http://115.206.160.141:8888/rtp/233.50.201.169:5140
杭州导视,http://115.206.160.141:8888/rtp/233.50.201.182:5140
之江记录,http://115.206.160.141:8888/rtp/233.50.202.25:5140
优优宝贝,http://115.206.160.141:8888/rtp/233.50.202.24:5140
YMG新闻,http://115.206.160.141:8888//rtp/233.50.201.159:5140
法制天地,http://115.206.160.141:8888/rtp/233.50.201.191:5140
金鹰卡通,http://115.206.160.141:8888/rtp/233.50.201.73:5140
哈哈炫动,http://115.206.160.141:8888/rtp/233.50.201.74:5140
动漫秀场,http://115.206.160.141:8888/rtp/233.50.201.184:5140
游戏风云,http://115.206.160.141:8888/rtp/233.50.201.183:5140
乐游,http://115.206.160.141:8888/rtp/233.50.201.185:5140
金色学堂,http://115.206.160.141:8888/rtp/233.50.201.186:5140
生活时尚,http://115.206.160.141:8888/rtp/233.50.201.187:5140
茶频道,http://115.206.160.141:8888/rtp/233.50.201.188:5140
快乐垂钓,http://115.206.160.141:8888/rtp/233.50.201.109:5140
BesTV,http://115.206.160.141:8888/rtp/233.50.201.201:5140
中国蓝直播,http://115.206.160.141:8888/rtp/233.50.201.193:5140
新视觉HD,http://115.206.160.141:8888/rtp/233.50.201.244:5140
欢笑剧场,http://115.206.160.141:8888/rtp/233.50.201.189:5140
都市剧场,http://115.206.160.141:8888/rtp/233.50.201.190:5140
电视购物,http://115.206.160.141:8888/rtp/233.50.201.248:5140
家有购物,http://115.206.160.141:8888/rtp/233.50.201.90:5140
游戏频道,http://115.206.160.141:8888/rtp/233.50.201.207:5140
游戏频道,http://115.206.160.141:8888/rtp/233.50.201.215:5140
未知频道,http://115.206.160.141:8888/rtp/233.50.201.224:5140
中国蓝直播,http://115.206.160.141:8888/rtp/233.50.201.108:5140
浙江之声广播,http://115.206.160.141:8888/rtp/233.50.201.79:5140
浙江新闻广播,http://115.206.160.141:8888/rtp/233.50.201.80:5140
经济频道广播,http://115.206.160.141:8888/rtp/233.50.201.81:5140
音乐调频广播,http://115.206.160.141:8888/rtp/233.50.201.82:5140
交通之声广播,http://115.206.160.141:8888/rtp/233.50.201.83:5140
旅游之声广播,http://115.206.160.141:8888/rtp/233.50.201.84:5140
城市之声广播,http://115.206.160.141:8888/rtp/233.50.201.85:5140
民生资讯广播,http://115.206.160.141:8888/rtp/233.50.201.86:5140


fofa_Beijing_dianxin_186.txt,#genre
北京卫视,http://115.171.80.94:1688/udp/225.1.8.21:8002
北京文艺,http://115.171.80.94:1688/udp/225.1.8.22:8002
北京科教,http://115.171.80.94:1688/udp/225.1.8.105:8002
北京影视,http://115.171.80.94:1688/udp/225.1.8.82:8000
北京财经,http://115.171.80.94:1688/udp/225.1.8.106:8002
北京冬奥纪实,http://115.171.80.94:1688/udp/225.1.8.23:8002
北京生活,http://115.171.80.94:1688/udp/225.1.8.108:8002
北京青年,http://115.171.80.94:1688/udp/225.1.8.118:8002
北京新闻,http://115.171.80.94:1688/udp/225.1.8.83:8000
北京卡酷少儿,http://115.171.80.94:1688/udp/225.1.8.35:8000
北京冬奥纪实 4K,http://115.171.80.94:1688/udp/225.1.8.120:8002
北京冬奥纪实 4K,http://115.171.80.94:1688/udp/225.1.8.164:8002
房山,http://115.171.80.94:1688/udp/225.1.8.68:8002
朝阳融媒,http://115.171.80.94:1688/udp/225.1.8.69:8002
密云,http://115.171.80.94:1688/udp/225.1.8.75:8002
CCTV1HD,http://115.171.80.94:1688/udp/225.1.8.1:8008
CCTV2HD,http://115.171.80.94:1688/udp/225.1.8.2:8084
CCTV3HD,http://115.171.80.94:1688/udp/225.1.8.88:8000
CCTV4HD,http://115.171.80.94:1688/udp/225.1.8.4:8092
CCTV5HD,http://115.171.80.94:1688/udp/225.1.8.89:8000
CCTV5⁺HD,http://115.171.80.94:1688/udp/225.1.8.20:8004
CCTV6HD,http://115.171.80.94:1688/udp/225.1.8.84:8000
CCTV7HD,http://115.171.80.94:1688/udp/225.1.8.7:8104
CCTV8HD,http://115.171.80.94:1688/udp/225.1.8.85:8000
CCTV9HD,http://115.171.80.94:1688/udp/225.1.8.9:8112
CCTV10HD,http://115.171.80.94:1688/udp/225.1.8.10:8116
CCTV11HD,http://115.171.80.94:1688/udp/225.1.8.73:8120
CCTV12HD,http://115.171.80.94:1688/udp/225.1.8.12:8124
CCTV13HD,http://115.171.80.94:1688/udp/225.1.8.168:8130
CCTV14HD,http://115.171.80.94:1688/udp/225.1.8.14:8132
CCTV15HD,http://115.171.80.94:1688/udp/225.1.8.74:8136
CCTV17HD,http://115.171.80.94:1688/udp/225.1.8.17:8144
CETV1,http://115.171.80.94:1688/udp/225.1.8.32:8152
湖南卫视,http://115.171.80.94:1688/udp/225.1.8.41:8012
黑龙江卫视,http://115.171.80.94:1688/udp/225.1.8.42:8016
深圳卫视,http://115.171.80.94:1688/udp/225.1.8.43:8020
江苏卫视,http://115.171.80.94:1688/udp/225.1.8.44:8028
东方卫视,http://115.171.80.94:1688/udp/225.1.8.45:8032
浙江卫视,http://115.171.80.94:1688/udp/225.1.8.46:8036
湖北卫视,http://115.171.80.94:1688/udp/225.1.8.47:8044
天津卫视,http://115.171.80.94:1688/udp/225.1.8.48:8044
广东卫视,http://115.171.80.94:1688/udp/225.1.8.49:8048
山东卫视,http://115.171.80.94:1688/udp/225.1.8.50:8052
辽宁卫视,http://115.171.80.94:1688/udp/225.1.8.51:8056
安徽卫视,http://115.171.80.94:1688/udp/225.1.8.52:8064
河北卫视,http://115.171.80.94:1688/udp/225.1.8.76:8002
贵州卫视,http://115.171.80.94:1688/udp/225.1.8.77:8076
东南卫视,http://115.171.80.94:1688/udp/225.1.8.79:8148
江西卫视,http://115.171.80.94:1688/udp/225.1.8.171:8166
重庆卫视,http://115.171.80.94:1688/udp/225.1.8.172:8162
三沙卫视,http://115.171.80.94:1688/udp/225.1.8.78:4120
金鹰纪实,http://115.171.80.94:1688/udp/225.1.8.31:8156
纪实人文,http://115.171.80.94:1688/udp/225.1.8.53:8060
快乐垂钓,http://115.171.80.94:1688/udp/225.1.8.71:8002
茶频道,http://115.171.80.94:1688/udp/225.1.8.72:8002
每日影院,http://115.171.80.94:1688/udp/225.1.8.97:8002
幸福剧场,http://115.171.80.94:1688/udp/225.1.8.98:8002
幸福娱乐,http://115.171.80.94:1688/udp/225.1.8.99:8002
风尚生活,http://115.171.80.94:1688/udp/225.1.8.103:8002
中国足协杯,http://115.171.80.94:1688/udp/225.1.8.40:8184
体育赛事,http://115.171.80.94:1688/udp/225.1.8.81:8176
爱上4K,http://115.171.80.94:1688/udp/225.1.8.80:2000
北京IPTV淘精彩,http://115.171.80.94:1688/udp/225.1.8.33:8002
北京IPTV淘BABY,http://115.171.80.94:1688/udp/225.1.8.36:8002
北京IPTV淘剧场,http://115.171.80.94:1688/udp/225.1.8.37:8002
北京IPTV淘电影,http://115.171.80.94:1688/udp/225.1.8.38:8002
北京IPTV淘娱乐,http://115.171.80.94:1688/udp/225.1.8.61:8002
北京IPTV萌宠TV,http://115.171.80.94:1688/udp/225.1.8.63:8002
北京IPTV4K,http://115.171.80.94:1688/udp/225.1.8.211:8002
熊猫频道,http://115.171.80.94:1688/udp/225.1.8.210:8068
大健康,http://115.171.80.94:1688/udp/225.1.8.39:8002
聚鲨环球精选,http://115.171.80.94:1688/udp/225.1.8.58:8002
聚鲨北京,http://115.171.80.94:1688/udp/225.1.8.59:8002
聚鲨健康,http://115.171.80.94:1688/udp/225.1.8.60:8002
聚鲨生活,http://115.171.80.94:1688/udp/225.1.8.62:8002
聚鲨国际,http://115.171.80.94:1688/udp/225.1.8.66:8002
CGTN,http://115.171.80.94:1688/udp/225.1.8.116:8056
CETV1,http://115.171.80.94:1688/udp/225.1.8.169:4120
CETV2,http://115.171.80.94:1688/udp/225.1.8.193:4120
CETV3,http://115.171.80.94:1688/udp/225.1.8.194:4120
CETV4,http://115.171.80.94:1688/udp/225.1.8.195:4120
金鹰卡通,http://115.171.80.94:1688/udp/225.1.8.163:9252
财富天下,http://115.171.80.94:1688/udp/225.1.8.165:9136
嘉佳卡通,http://115.171.80.94:1688/udp/225.1.8.170:9268
IPTV收视指南,http://115.171.80.94:1688/udp/225.1.8.201:8012
IPTV热播剧场,http://115.171.80.94:1688/udp/225.1.8.202:9020
IPTV经典电影,http://115.171.80.94:1688/udp/225.1.8.203:9024
